countryCode	country	date	currencyConv	super	diesel
HU	Hungary	22/02/2016	0.003248441	979.23	966.71
HU	Hungary	15/02/2016	0.003233734	981.98	972.57
HU	Hungary	08/02/2016	0.003218642	1019.93	967.02
HU	Hungary	01/02/2016	0.003206567	1009.38	951.59
HU	Hungary	25/01/2016	0.003197953	1007.06	948.74
HU	Hungary	18/01/2016	0.003170376	1014.19	971.33
HU	Hungary	11/01/2016	0.003151393	1032.28	987.38
HU	Hungary	04/01/2016	0.003170678	1030.16	992.26
HU	Hungary	14/12/2015	0.00315338	1042.64	1038.02
HU	Hungary	07/12/2015	0.00320667	1092.25	1086.85
HU	Hungary	30/11/2015	0.003209449	1080.78	1098.23
HU	Hungary	23/11/2015	0.003214091	1079.64	1099.15
HU	Hungary	16/11/2015	0.003206156	1105.84	1118.48
HU	Hungary	09/11/2015	0.003180257	1081.66	1100.11
HU	Hungary	02/11/2015	0.003203178	1054.31	1079.49
HU	Hungary	26/10/2015	0.003224038	1061.11	1084.71
HU	Hungary	19/10/2015	0.003230913	1098.84	1119.1
HU	Hungary	12/10/2015	0.003216882	1094.51	1121.55
HU	Hungary	05/10/2015	0.003206156	1091.64	1111.88
HU	Hungary	28/09/2015	0.003170275	1077.88	1091.72
HU	Hungary	21/09/2015	0.003224558	1106.65	1120.07
HU	Hungary	14/09/2015	0.003191523	1117.62	1127.99
HU	Hungary	07/09/2015	0.003184409	1099.89	1100.59
HU	Hungary	31/08/2015	0.003177629	1098.9	1079.22
HU	Hungary	24/08/2015	0.003172287	1146.79	1110.82
HU	Hungary	17/08/2015	0.003225702	1182.73	1135.89
HU	Hungary	10/08/2015	0.003212645	1203.77	1137.87
HU	Hungary	03/08/2015	0.003247913	1226.01	1169.85
HU	Hungary	27/07/2015	0.003225598	1239.99	1174.09
HU	Hungary	20/07/2015	0.003233525	1276.4	1191.01
HU	Hungary	13/07/2015	0.003216468	1271.44	1212.85
HU	Hungary	06/07/2015	0.003163256	1231.03	1198.21
HU	Hungary	29/06/2015	0.003180864	1238.26	1205.43
HU	Hungary	22/06/2015	0.003217193	1271.07	1225.09
HU	Hungary	15/06/2015	0.003191829	1234.47	1215
HU	Hungary	08/06/2015	0.003185221	1232.37	1219
HU	Hungary	01/06/2015	0.003235094	1242.73	1238.66
HU	Hungary	25/05/2015	0.003249813	1232.32	1240.44
HU	Hungary	18/05/2015	0.003251504	1230.8	1238.38
HU	Hungary	11/05/2015	0.003285151	1250.5	1251.55
HU	Hungary	04/05/2015	0.003295762	1255.69	1250.76
HU	Hungary	27/04/2015	0.003319943	1251.99	1248.94
HU	Hungary	20/04/2015	0.003356831	1226.51	1229.48
HU	Hungary	13/04/2015	0.003368705	1231.42	1221.09
HU	Hungary	30/03/2015	0.003335223	1219.95	1220.34
HU	Hungary	23/03/2015	0.003281378	1210.19	1209.5
HU	Hungary	16/03/2015	0.00329294	1208.46	1238.42
HU	Hungary	09/03/2015	0.003276433	1190.07	1226.14
HU	Hungary	02/03/2015	0.003294025	1167.81	1227.58
HU	Hungary	23/02/2015	0.003277721	1155.86	1221.36
HU	Hungary	16/02/2015	0.003258284	1136.45	1190.28
HU	Hungary	09/02/2015	0.003254149	1105.36	1153.46
HU	Hungary	02/02/2015	0.00321999	1065.27	1116.52
HU	Hungary	26/01/2015	0.00321885	1065.29	1116.32
HU	Hungary	19/01/2015	0.00313755	1029.65	1087.85
HU	Hungary	12/01/2015	0.003144357	1055.32	1114.03
HU	Hungary	05/01/2015	0.003141493	1073.36	1136.73
HU	Hungary	15/12/2014	0.003243383	1151.84	1214.6
HU	Hungary	08/12/2014	0.003262111	1198.34	1247.26
HU	Hungary	01/12/2014	0.003263388	1229.73	1283.17
HU	Hungary	24/11/2014	0.003281271	1245.81	1300.97
HU	Hungary	17/11/2014	0.003267867	1269.61	1321.69
HU	Hungary	10/11/2014	0.003256905	1265.7	1317.2
HU	Hungary	03/11/2014	0.003240021	1249.73	1302.07
HU	Hungary	27/10/2014	0.003238552	1259.8	1294.9
HU	Hungary	20/10/2014	0.003264027	1297.25	1319.62
HU	Hungary	13/10/2014	0.003273215	1356.38	1357.46
HU	Hungary	06/10/2014	0.00324391	1344.17	1358.19
HU	Hungary	29/09/2014	0.00320328	1327.65	1340.69
HU	Hungary	22/09/2014	0.003205642	1347.41	1358.25
HU	Hungary	15/09/2014	0.003179347	1342.74	1353.44
HU	Hungary	08/09/2014	0.003186235	1333.19	1356.01
HU	Hungary	01/09/2014	0.00318218	1325.56	1349.06
HU	Hungary	25/08/2014	0.003195297	1318.66	1346.26
HU	Hungary	18/08/2014	0.003185931	1325.77	1355.6
HU	Hungary	11/08/2014	0.003187962	1336.96	1356.4
HU	Hungary	04/08/2014	0.00319081	1333.85	1352.41
HU	Hungary	28/07/2014	0.003244646	1362.77	1358.98
HU	Hungary	21/07/2014	0.003230392	1366.03	1352.4
HU	Hungary	14/07/2014	0.00322914	1381.42	1374.82
HU	Hungary	07/07/2014	0.003219782	1377.64	1379.92
HU	Hungary	30/06/2014	0.003233107	1382.81	1387.48
HU	Hungary	23/06/2014	0.003276003	1388.53	1390.27
HU	Hungary	16/06/2014	0.003251927	1353.18	1351.43
HU	Hungary	09/06/2014	0.003296631	1374.51	1372.13
HU	Hungary	02/06/2014	0.003302401	1372.18	1385.83
HU	Hungary	26/05/2014	0.003302837	1366.13	1385.83
HU	Hungary	19/05/2014	0.003274609	1339.24	1365.79
HU	Hungary	12/05/2014	0.003292615	1359.09	1379.72
HU	Hungary	05/05/2014	0.003245805	1366.05	1379.5
HU	Hungary	28/04/2014	0.003229766	1359.95	1372.64
HU	Hungary	14/04/2014	0.00325235	1343.75	1366.23
HU	Hungary	07/04/2014	0.003262643	1361.53	1383.95
HU	Hungary	31/03/2014	0.00325542	1342.54	1377.45
HU	Hungary	24/03/2014	0.003196011	1312.37	1346.8
HU	Hungary	17/03/2014	0.003202049	1320.58	1361.83
HU	Hungary	10/03/2014	0.003201639	1329.29	1379.75
HU	Hungary	03/03/2014	0.003198465	1327.81	1379.05
HU	Hungary	24/02/2014	0.003223311	1328.47	1380.13
HU	Hungary	17/02/2014	0.003238866	1334.65	1380.06
HU	Hungary	10/02/2014	0.003216675	1312.52	1370.18
HU	Hungary	03/02/2014	0.003207596	1299.23	1357.45
HU	Hungary	27/01/2014	0.003279441	1318.67	1377.76
HU	Hungary	20/01/2014	0.003314441	1333.32	1386.09
HU	Hungary	13/01/2014	0.003346272	1346.51	1405.55
HU	Hungary	06/01/2014	0.003335335	1356.89	1410.54
HU	Hungary	16/12/2013	0.003335891	1363.53	1428.54
HU	Hungary	09/12/2013	0.00331598	1345.66	1420.38
HU	Hungary	02/12/2013	0.003309067	1342.67	1407.42
HU	Hungary	25/11/2013	0.003353342	1354.84	1409.11
HU	Hungary	18/11/2013	0.003366323	1343.93	1404.44
HU	Hungary	11/11/2013	0.003363719	1326.56	1397.73
HU	Hungary	04/11/2013	0.003381234	1333.68	1398.21
HU	Hungary	28/10/2013	0.003416117	1377.73	1431.71
HU	Hungary	21/10/2013	0.003404603	1373.16	1440.54
HU	Hungary	14/10/2013	0.003381806	1364.77	1430.6
HU	Hungary	07/10/2013	0.00338032	1378.02	1437.11
HU	Hungary	30/09/2013	0.003354016	1367.5	1425.05
HU	Hungary	23/09/2013	0.003343922	1385.91	1458.5
HU	Hungary	16/09/2013	0.003346944	1423.7	1486.18
HU	Hungary	09/09/2013	0.003328562	1449.43	1472.01
HU	Hungary	02/09/2013	0.003332778	1439.17	1450.91
HU	Hungary	26/08/2013	0.003357395	1429.99	1455.53
HU	Hungary	19/08/2013	0.003325463	1404.21	1421.52
HU	Hungary	12/08/2013	0.003365983	1436.54	1441.52
HU	Hungary	05/08/2013	0.003349411	1422.66	1424.65
HU	Hungary	29/07/2013	0.003357057	1436	1437.75
HU	Hungary	22/07/2013	0.003401939	1454.08	1456.53
HU	Hungary	15/07/2013	0.00342454	1442.93	1465.61
HU	Hungary	08/07/2013	0.003395355	1401.72	1425.32
HU	Hungary	01/07/2013	0.003400551	1403.61	1420.14
HU	Hungary	24/06/2013	0.003333667	1374.04	1391.01
HU	Hungary	17/06/2013	0.003441156	1426.58	1434.85
HU	Hungary	10/06/2013	0.003364738	1387.55	1396.15
HU	Hungary	03/06/2013	0.00338524	1395.68	1404.29
HU	Hungary	27/05/2013	0.003457456	1425.87	1441.14
HU	Hungary	20/05/2013	0.003448395	1410.4	1431.41
HU	Hungary	13/05/2013	0.00340913	1392.21	1413.3
HU	Hungary	06/05/2013	0.003373819	1386.58	1409.23
HU	Hungary	29/04/2013	0.003354016	1363.02	1383.17
HU	Hungary	22/04/2013	0.003335668	1364.5	1386.75
HU	Hungary	15/04/2013	0.003397778	1435.25	1459.19
HU	Hungary	08/04/2013	0.003358522	1462.09	1469.9
HU	Hungary	25/03/2013	0.003263175	1411.18	1422.5
HU	Hungary	18/03/2013	0.003255526	1399.03	1412.91
HU	Hungary	11/03/2013	0.003295979	1423.4	1430.28
HU	Hungary	04/03/2013	0.003370294	1481.47	1468.27
HU	Hungary	25/02/2013	0.003406691	1499.04	1490.15
HU	Hungary	18/02/2013	0.003425009	1486.19	1498.2
HU	Hungary	11/02/2013	0.003427945	1488.03	1479.75
HU	Hungary	04/02/2013	0.003410292	1464.51	1474.36
HU	Hungary	28/01/2013	0.003351206	1405.64	1440.79
HU	Hungary	21/01/2013	0.003418219	1440.85	1470.42
HU	Hungary	14/01/2013	0.003366097	1411.98	1430.86
HU	Hungary	07/01/2013	0.003429708	1429.1	1458.62
HU	Hungary	17/12/2012	0.003482015	1407.48	1456.76
HU	Hungary	10/12/2012	0.003527212	1427.96	1491.63
HU	Hungary	03/12/2012	0.003547483	1448.33	1517.7
HU	Hungary	26/11/2012	0.003548238	1448.17	1516.22
HU	Hungary	19/11/2012	0.003528333	1433.49	1506.34
HU	Hungary	12/11/2012	0.003526093	1432.57	1507.29
HU	Hungary	05/11/2012	0.003538821	1465.8	1518.89
HU	Hungary	29/10/2012	0.003507172	1487.15	1520.53
HU	Hungary	22/10/2012	0.003576922	1553.2	1576.88
HU	Hungary	15/10/2012	0.003590278	1551.47	1570.05
HU	Hungary	08/10/2012	0.003524229	1516.58	1534.64
HU	Hungary	01/10/2012	0.003507172	1508.99	1527.61
HU	Hungary	24/09/2012	0.003530076	1554.36	1558.23
HU	Hungary	17/09/2012	0.003533819	1584.71	1577.93
HU	Hungary	10/09/2012	0.003503731	1542.08	1549.74
HU	Hungary	03/09/2012	0.003510004	1545.85	1543.07
HU	Hungary	27/08/2012	0.003601657	1587.53	1585.72
HU	Hungary	20/08/2012	0.003599194	1561.33	1564.52
HU	Hungary	13/08/2012	0.003582945	1532.36	1544.4
HU	Hungary	06/08/2012	0.003627657	1552.47	1577.75
HU	Hungary	30/07/2012	0.003575259	1529.65	1555.97
HU	Hungary	23/07/2012	0.003468128	1465.52	1481.15
HU	Hungary	16/07/2012	0.003470415	1445.65	1453.53
HU	Hungary	09/07/2012	0.003452919	1410.7	1422.76
HU	Hungary	02/07/2012	0.00349406	1427.51	1439.71
HU	Hungary	25/06/2012	0.003477898	1455.13	1466.81
HU	Hungary	18/06/2012	0.003417635	1445.6	1461.2
HU	Hungary	11/06/2012	0.003379292	1455.29	1464.21
HU	Hungary	04/06/2012	0.003299677	1420.75	1429.49
HU	Hungary	28/05/2012	0.003351431	1431.2	1444.49
HU	Hungary	21/05/2012	0.003361458	1434.14	1445.89
HU	Hungary	14/05/2012	0.003427357	1478.99	1484.59
HU	Hungary	07/05/2012	0.003490645	1541.12	1532.94
HU	Hungary	30/04/2012	0.003487358	1571.61	1547.47
HU	Hungary	23/04/2012	0.003347504	1522.08	1483.84
HU	Hungary	16/04/2012	0.003345824	1508.06	1482.9
HU	Hungary	02/04/2012	0.003389831	1511.78	1503.35
HU	Hungary	26/03/2012	0.003417285	1510.85	1522.91
HU	Hungary	19/03/2012	0.003454947	1509.51	1525.2
HU	Hungary	12/03/2012	0.003407387	1465.24	1481.56
HU	Hungary	05/03/2012	0.003433359	1458.69	1506.05
HU	Hungary	27/02/2012	0.003427827	1457.33	1504.42
HU	Hungary	20/02/2012	0.003479471	1465.37	1520.88
HU	Hungary	13/02/2012	0.003442933	1444.89	1497.65
HU	Hungary	06/02/2012	0.003412853	1441.66	1504.84
HU	Hungary	30/01/2012	0.003377922	1442.81	1509.48
HU	Hungary	23/01/2012	0.003312465	1415.12	1496.63
HU	Hungary	16/01/2012	0.00322841	1367.14	1439.36
HU	Hungary	09/01/2012	0.003171884	1311.21	1382.45
HU	Hungary	19/12/2011	0.003297827	1306.6	1409.55
HU	Hungary	12/12/2011	0.003276969	1298.86	1410.66
HU	Hungary	05/12/2011	0.003333556	1328.42	1445.68
HU	Hungary	28/11/2011	0.003237189	1290.43	1413.78
HU	Hungary	21/11/2011	0.003256586	1314.23	1413.09
HU	Hungary	14/11/2011	0.003168568	1262.47	1350.01
HU	Hungary	07/11/2011	0.003260409	1289.71	1369.72
HU	Hungary	31/10/2011	0.00329435	1312.98	1326.72
HU	Hungary	24/10/2011	0.003362475	1340.18	1331.9
HU	Hungary	17/10/2011	0.003402055	1349.4	1337.28
HU	Hungary	10/10/2011	0.003405995	1337.14	1322.37
HU	Hungary	03/10/2011	0.003395586	1350.44	1318.72
HU	Hungary	26/09/2011	0.003455186	1373.88	1327.6
HU	Hungary	19/09/2011	0.003443408	1348.72	1299
HU	Hungary	12/09/2011	0.003539197	1369.63	1318.62
HU	Hungary	05/09/2011	0.003602046	1369.29	1323.92
HU	Hungary	29/08/2011	0.003669052	1395.57	1348.68
HU	Hungary	22/08/2011	0.003665286	1394.58	1347.79
HU	Hungary	08/08/2011	0.003650301	1419.78	1367.16
HU	Hungary	01/08/2011	0.003732736	1451.21	1405.85
HU	Hungary	25/07/2011	0.003718163	1435.08	1384.74
HU	Hungary	18/07/2011	0.003663272	1377.77	1330.75
HU	Hungary	11/07/2011	0.003757421	1393.81	1350.24
HU	Hungary	04/07/2011	0.003787448	1405.34	1370.5
HU	Hungary	27/06/2011	0.003718025	1399.94	1376.28
HU	Hungary	20/06/2011	0.003717472	1391.98	1365.04
HU	Hungary	13/06/2011	0.003769318	1431.59	1387.32
HU	Hungary	06/06/2011	0.003758975	1445.66	1380.86
HU	Hungary	30/05/2011	0.003730369	1412.43	1347.68
HU	Hungary	23/05/2011	0.00370151	1416.25	1337.46
HU	Hungary	16/05/2011	0.003732318	1434.83	1354.97
HU	Hungary	09/05/2011	0.003782148	1476.31	1410.35
HU	Hungary	02/05/2011	0.003787162	1463.84	1424.33
HU	Hungary	18/04/2011	0.003740555	1434.58	1405.63
HU	Hungary	11/04/2011	0.003770028	1445.97	1416.63
HU	Hungary	04/04/2011	0.003767898	1426.16	1416.97
HU	Hungary	28/03/2011	0.003741115	1409.11	1414.83
HU	Hungary	21/03/2011	0.003687996	1389.38	1394.52
HU	Hungary	14/03/2011	0.003662333	1380.24	1370.84
HU	Hungary	07/03/2011	0.003681072	1369.47	1357.99
HU	Hungary	28/02/2011	0.003693853	1355.7	1342.9
HU	Hungary	21/02/2011	0.003689901	1336.14	1335.81
HU	Hungary	14/02/2011	0.003671746	1334.69	1315.36
HU	Hungary	07/02/2011	0.003715124	1345.45	1333.59
HU	Hungary	31/01/2011	0.003651634	1336.83	1317.49
HU	Hungary	24/01/2011	0.003649369	1347.53	1319.01
HU	Hungary	17/01/2011	0.003639805	1333.33	1297.41
HU	Hungary	10/01/2011	0.003566079	1295.05	1260.26
HU	Hungary	03/01/2011	0.003592083	1304.87	1270.6
HU	Hungary	20/12/2010	0.003638613	1310.78	1264.73
HU	Hungary	13/12/2010	0.003592728	1279.61	1233.7
HU	Hungary	06/12/2010	0.003569516	1241.89	1203.92
HU	Hungary	29/11/2010	0.003564046	1222.38	1183.59
HU	Hungary	22/11/2010	0.003661528	1262.9	1215.22
HU	Hungary	15/11/2010	0.003616898	1222.57	1179.58
HU	Hungary	08/11/2010	0.003641661	1232.6	1184.99
HU	Hungary	25/10/2010	0.003655906	1250.24	1187.02
HU	Hungary	18/10/2010	0.003614937	1220.9	1184.26
HU	Hungary	11/10/2010	0.003649235	1231.97	1194.81
HU	Hungary	04/10/2010	0.003673499	1250.87	1202.97
HU	Hungary	27/09/2010	0.003614153	1252.7	1194.87
HU	Hungary	20/09/2010	0.003555556	1232.33	1175.29
HU	Hungary	13/09/2010	0.003524105	1203.48	1146.91
HU	Hungary	06/09/2010	0.003512469	1188.47	1142.68
HU	Hungary	30/08/2010	0.003527461	1180.43	1140.77
HU	Hungary	23/08/2010	0.003562395	1206.64	1160.06
HU	Hungary	16/08/2010	0.003568879	1219.47	1169.55
HU	Hungary	09/08/2010	0.003580636	1223.27	1162.09
HU	Hungary	02/08/2010	0.003550506	1213.11	1152.57
HU	Hungary	26/07/2010	0.003479834	1188.53	1129.36
HU	Hungary	19/07/2010	0.003458054	1187.66	1131.34
HU	Hungary	12/07/2010	0.003585386	1230.94	1172.92
HU	Hungary	05/07/2010	0.00349406	1209.55	1160.67
HU	Hungary	28/06/2010	0.003508526	1214.35	1165.94
HU	Hungary	21/06/2010	0.003596734	1237.33	1177.2
HU	Hungary	14/06/2010	0.003584229	1225.77	1161.82
HU	Hungary	07/06/2010	0.003500175	1183.61	1121.19
HU	Hungary	31/05/2010	0.003629369	1227.25	1162.11
HU	Hungary	24/05/2010	0.003592728	1236.97	1172.09
HU	Hungary	17/05/2010	0.003599453	1238.07	1171.02
HU	Hungary	10/05/2010	0.003660322	1250.71	1177.99
HU	Hungary	03/05/2010	0.003730926	1259	1170.32
HU	Hungary	26/04/2010	0.003796219	1281.5	1190.88
HU	Hungary	19/04/2010	0.003768181	1271.54	1182.22
HU	Hungary	12/04/2010	0.003770597	1271.87	1182.24
HU	Hungary	29/03/2010	0.003759398	1242.06	1144.96
HU	Hungary	22/03/2010	0.003769318	1245.57	1148.73
HU	Hungary	15/03/2010	0.003779289	1250.76	1154.89
HU	Hungary	08/03/2010	0.00376875	1223.43	1138.06
HU	Hungary	01/03/2010	0.003711264	1205.11	1121.52
HU	Hungary	22/02/2010	0.003707136	1181.75	1098.15
HU	Hungary	15/02/2010	0.00368487	1175.45	1092.47
HU	Hungary	08/02/2010	0.003650968	1153.76	1083.37
HU	Hungary	01/02/2010	0.003685277	1164.6	1094.17
HU	Hungary	25/01/2010	0.003687588	1165.5	1091.34
HU	Hungary	18/01/2010	0.003734827	1188.02	1118.4
HU	Hungary	11/01/2010	0.003749531	1193.15	1122.94
HU	Hungary	04/01/2010	0.003705762	1165.93	1096.88
HU	Hungary	21/12/2009	0.003642589	1074.63	1025.42
HU	Hungary	14/12/2009	0.00366059	1093	1030.73
HU	Hungary	07/12/2009	0.003698772	1104.29	1041.23
HU	Hungary	30/11/2009	0.003651234	1089.88	1026.1
HU	Hungary	23/11/2009	0.003737619	1116.65	1059.54
HU	Hungary	16/11/2009	0.003739296	1128.44	1071.34
HU	Hungary	09/11/2009	0.003666496	1106.13	1049.51
HU	Hungary	02/11/2009	0.003632665	1080.37	1032.92
HU	Hungary	26/10/2009	0.003739017	1098.14	1047.06
HU	Hungary	19/10/2009	0.003753331	1082.17	1024.6
HU	Hungary	12/10/2009	0.003711264	1070.14	1013.17
HU	Hungary	05/10/2009	0.003741955	1079.66	1022.5
HU	Hungary	28/09/2009	0.003708374	1099.14	1028.46
HU	Hungary	21/09/2009	0.003671476	1087.91	1018.16
HU	Hungary	14/09/2009	0.003645245	1080.52	1013.65
HU	Hungary	07/09/2009	0.00367323	1103.59	1037.28
HU	Hungary	31/08/2009	0.003678499	1119.89	1044.18
HU	Hungary	24/08/2009	0.003729256	1135.79	1045.34
HU	Hungary	17/08/2009	0.003648703	1111.64	1022.7
HU	Hungary	10/08/2009	0.003713193	1112.54	1018.4
HU	Hungary	03/08/2009	0.003763643	1113.8	1033.19
HU	Hungary	27/07/2009	0.003731343	1088.98	1016.69
HU	Hungary	20/07/2009	0.003664346	1069.09	997.9
HU	Hungary	13/07/2009	0.00359764	1071.14	1008.17
HU	Hungary	06/07/2009	0.003653635	1114.96	1049.81
HU	Hungary	29/06/2009	0.003620434	1056.69	986.37
HU	Hungary	22/06/2009	0.003589118	1044.9	964.79
HU	Hungary	15/06/2009	0.003566334	1022.28	939.83
HU	Hungary	08/06/2009	0.003482015	977.5	899.82
HU	Hungary	01/06/2009	0.003562142	973.01	901.57
HU	Hungary	25/05/2009	0.003563792	972.27	906.55
HU	Hungary	18/05/2009	0.003519268	942.55	894.96
HU	Hungary	11/05/2009	0.003604253	965.07	916.43
HU	Hungary	04/05/2009	0.003469451	929.23	896.77
HU	Hungary	27/04/2009	0.003380777	905.66	880.04
HU	Hungary	20/04/2009	0.003342246	881.76	863.08
HU	Hungary	06/04/2009	0.003397893	902.96	884.06
HU	Hungary	30/03/2009	0.003239916	841.39	823.02
HU	Hungary	23/03/2009	0.003287851	844.6	825.66
HU	Hungary	16/03/2009	0.003383751	876.26	850.31
HU	Hungary	09/03/2009	0.003219575	824.58	810.21
HU	Hungary	02/03/2009	0.003257011	821.24	819.3
HU	Hungary	23/02/2009	0.003366437	861.94	867.08
HU	Hungary	16/02/2009	0.003296522	831.47	850.18
HU	Hungary	09/02/2009	0.003473428	876.31	894.16
HU	Hungary	02/02/2009	0.00335593	819.31	848.32
HU	Hungary	26/01/2009	0.003503731	845.24	885.85
HU	Hungary	19/01/2009	0.003526715	825.99	874.17
HU	Hungary	12/01/2009	0.003579098	816.09	866.38
HU	Hungary	05/01/2009	0.003743496	853.9	906.94
HU	Hungary	15/12/2008	0.003748969	874.67	961.22
HU	Hungary	08/12/2008	0.003781433	915.96	1016
HU	Hungary	01/12/2008	0.003813883	942.57	1055.55
HU	Hungary	24/11/2008	0.003795066	968	1071.8
HU	Hungary	17/11/2008	0.003724395	964.1	1073.37
HU	Hungary	10/11/2008	0.003766336	1001.25	1100.57
HU	Hungary	03/11/2008	0.003870568	1056.08	1141.6
HU	Hungary	27/10/2008	0.003689628	1017.75	1095.31
HU	Hungary	20/10/2008	0.003727588	1065.78	1129.05
HU	Hungary	13/10/2008	0.003952569	1161.33	1212.61
HU	Hungary	06/10/2008	0.004018001	1200.38	1241.43
HU	Hungary	29/09/2008	0.004121672	1238.76	1272.45
HU	Hungary	22/09/2008	0.004167882	1284.87	1303.19
HU	Hungary	15/09/2008	0.004150755	1258.41	1297.68
HU	Hungary	08/09/2008	0.004147657	1257.75	1296.92
HU	Hungary	01/09/2008	0.004206984	1263.44	1315.9
HU	Hungary	25/08/2008	0.004274783	1281.69	1335.1
HU	Hungary	18/08/2008	0.004222616	1269.19	1330.5
HU	Hungary	11/08/2008	0.004224579	1282.41	1356.26
HU	Hungary	04/08/2008	0.004278258	1298.88	1390.45
HU	Hungary	28/07/2008	0.004331442	1345.33	1433.58
HU	Hungary	21/07/2008	0.004359958	1375.79	1464.8
HU	Hungary	14/07/2008	0.00434386	1395.19	1458.17
HU	Hungary	07/07/2008	0.00429332	1355.26	1442.33
HU	Hungary	30/06/2008	0.004247547	1340.67	1427.02
HU	Hungary	23/06/2008	0.004175191	1318.17	1403.13
HU	Hungary	16/06/2008	0.004044817	1256.94	1339.2
HU	Hungary	09/06/2008	0.004045307	1257.28	1339.36
HU	Hungary	02/06/2008	0.004143704	1288.54	1372.56
HU	Hungary	26/05/2008	0.004082133	1269.37	1351.54
HU	Hungary	19/05/2008	0.004061244	1254.64	1328.63
HU	Hungary	12/05/2008	0.003988354	1213.28	1273.94
HU	Hungary	05/05/2008	0.003966051	1193.79	1250.57
HU	Hungary	28/04/2008	0.00396385	1189.11	1245.71
HU	Hungary	21/04/2008	0.003960867	1176.62	1233.13
HU	Hungary	14/04/2008	0.003962122	1177.02	1235.44
HU	Hungary	07/04/2008	0.003936233	1169.2	1233.64
HU	Hungary	31/03/2008	0.003854604	1145.06	1207.54
HU	Hungary	17/03/2008	0.003838182	1155.79	1207.78
HU	Hungary	10/03/2008	0.003795499	1142.69	1171.61
HU	Hungary	03/03/2008	0.003781719	1138.68	1167.66
HU	Hungary	25/02/2008	0.003805465	1138.02	1159.37
HU	Hungary	18/02/2008	0.003799681	1117.09	1138.84
HU	Hungary	11/02/2008	0.003781147	1099.7	1113.8
HU	Hungary	04/02/2008	0.003894081	1132.13	1147.12
HU	Hungary	28/01/2008	0.003868173	1124.35	1139.29
HU	Hungary	21/01/2008	0.003868771	1134.99	1153.68
HU	Hungary	14/01/2008	0.003945707	1157.68	1176.83
HU	Hungary	07/01/2008	0.003916654	1128.73	1148.51
HU	Hungary	17/12/2007	0.003933446	1133.28	1153.76
HU	Hungary	10/12/2007	0.003974405	1152.59	1177.8
HU	Hungary	03/12/2007	0.003950071	1157.04	1170.93
HU	Hungary	26/11/2007	0.003892565	1128.44	1130.51
HU	Hungary	19/11/2007	0.003933446	1141.6	1129.42
HU	Hungary	12/11/2007	0.003929273	1129.88	1112.67
HU	Hungary	05/11/2007	0.003953819	1120.35	1097.72
HU	Hungary	29/10/2007	0.003989627	1115.3	1081.85
HU	Hungary	22/10/2007	0.003943995	1103.67	1070.36
HU	Hungary	15/10/2007	0.003998561	1124.82	1084.04
HU	Hungary	08/10/2007	0.004002401	1132.88	1085.07
HU	Hungary	01/10/2007	0.003977408	1125.94	1078.85
HU	Hungary	24/09/2007	0.00399904	1132.38	1085.13
HU	Hungary	17/09/2007	0.003918342	1101.9	1043.51
HU	Hungary	10/09/2007	0.003893171	1094.49	1036.87
HU	Hungary	03/09/2007	0.00392203	1102.4	1044.67
HU	Hungary	27/08/2007	0.003907013	1089.95	1029.09
HU	Hungary	20/08/2007	0.003858174	1078.83	1017.63
HU	Hungary	13/08/2007	0.003967782	1132.88	1045.45
HU	Hungary	06/08/2007	0.003978991	1128.76	1048.52
HU	Hungary	30/07/2007	0.003959455	1123.46	1043.16
HU	Hungary	23/07/2007	0.004070335	1173.73	1072.01
HU	Hungary	16/07/2007	0.00407332	1174.36	1072.84
HU	Hungary	09/07/2007	0.004070004	1173.7	1072.22
HU	Hungary	02/07/2007	0.004073154	1174.65	1073.03
HU	Hungary	25/06/2007	0.004051207	1169.51	1067.5
HU	Hungary	18/06/2007	0.003996803	1149.79	1037.69
HU	Hungary	11/06/2007	0.003938869	1132.39	1022.48
HU	Hungary	04/06/2007	0.004003203	1148.57	1039.42
HU	Hungary	28/05/2007	0.004002722	1136.9	1023.74
HU	Hungary	21/05/2007	0.004017839	1119.8	1026.79
HU	Hungary	14/05/2007	0.004044817	1128.09	1034.15
HU	Hungary	07/05/2007	0.004061738	1116.24	1038.19
HU	Hungary	30/04/2007	0.004045635	1113.09	1034.42
HU	Hungary	23/04/2007	0.004079468	1121.45	1049.73
HU	Hungary	16/04/2007	0.004078969	1108.42	1050
HU	Hungary	02/04/2007	0.004049403	1075.75	1017.32
HU	Hungary	26/03/2007	0.004051371	1076.56	1017.63
HU	Hungary	19/03/2007	0.004062233	1080.08	1020.44
HU	Hungary	12/03/2007	0.004001761	1055.62	1004.68
HU	Hungary	05/03/2007	0.003927267	1012.69	978.5
HU	Hungary	26/02/2007	0.003953507	996.19	977.06
HU	Hungary	19/02/2007	0.003971406	1001.38	982.17
HU	Hungary	12/02/2007	0.003926034	990.46	970.97
HU	Hungary	05/02/2007	0.003926959	971.39	952.1
HU	Hungary	29/01/2007	0.003895902	965.87	945.96
HU	Hungary	22/01/2007	0.003976934	987.68	966.51
HU	Hungary	15/01/2007	0.00396668	1006.02	977.02
HU	Hungary	08/01/2007	0.003948511	1018.38	992.93
HU	Hungary	18/12/2006	0.003953663	1020.96	1025.78
HU	Hungary	11/12/2006	0.003907929	1008.13	1013.81
HU	Hungary	04/12/2006	0.0038997	1006.34	1011.68
HU	Hungary	27/11/2006	0.003872217	999.34	1004.37
