"Country"	"Date"	"Fuel"	"Price"	"Reg"
"Ireland"	2016-04-01	"Super"	1276.5	10381
"Ireland"	2016-04-01	"Diesel"	1106.5	10381
"Ireland"	2016-05-01	"Super"	1299.18	6499
"Ireland"	2016-05-01	"Diesel"	1129	6499
"Ireland"	2016-06-01	"Diesel"	1189	1623
"Ireland"	2016-06-01	"Super"	1329	1623
"Ireland"	2016-07-01	"Super"	1316.5	29873
"Ireland"	2016-07-01	"Diesel"	1166.5	29873
"Ireland"	2016-08-01	"Super"	1289	7297
"Ireland"	2016-08-01	"Diesel"	1153	7297
"Ireland"	2016-09-01	"Super"	1289	4707
"Ireland"	2016-09-01	"Diesel"	1179	4707
"Ireland"	2016-10-01	"Super"	1299	2257
"Ireland"	2016-10-01	"Diesel"	1193	2257
"Ireland"	2016-11-01	"Diesel"	1204	754
"Ireland"	2016-11-01	"Super"	1301.5	754
"Ireland"	2016-12-01	"Diesel"	1222.33333333333	434
"Ireland"	2016-12-01	"Super"	1322.33333333333	434
"Ireland"	2017-01-01	"Diesel"	1263	39005
"Ireland"	2017-01-01	"Super"	1367	39005
"Ireland"	2017-02-01	"Super"	1394	17090
"Ireland"	2017-02-01	"Diesel"	1269	17090
"Ireland"	2017-03-01	"Diesel"	1261.5	19893
"Ireland"	2017-03-01	"Super"	1384	19893
"Ireland"	2017-04-01	"Diesel"	1262.33333333333	7843
"Ireland"	2017-04-01	"Super"	1392.33333333333	7843
"Ireland"	2017-05-01	"Diesel"	1251	5993
"Ireland"	2017-05-01	"Super"	1371	5993
"Ireland"	2017-06-01	"Super"	1354	1401
"Ireland"	2017-06-01	"Diesel"	1229	1401
"Ireland"	2017-07-01	"Diesel"	1193	27710
"Ireland"	2017-07-01	"Super"	1321	27710
"Ireland"	2017-08-01	"Super"	1319	5733
"Ireland"	2017-08-01	"Diesel"	1199	5733
"Ireland"	2017-09-01	"Diesel"	1214	3898
"Ireland"	2017-09-01	"Super"	1351.5	3898
"Ireland"	2017-10-01	"Diesel"	1233	1946
"Ireland"	2017-10-01	"Super"	1361	1946
"Ireland"	2017-11-01	"Diesel"	1274	684
"Ireland"	2017-11-01	"Super"	1379	684
"Ireland"	2017-12-01	"Diesel"	1299	160
"Ireland"	2017-12-01	"Super"	1395.66666666667	160
"Italy"	2005-01-01	"Super"	1102.802	214440
"Italy"	2005-01-01	"Diesel"	1010.778	214440
"Italy"	2005-02-01	"Super"	1135.9575	197582
"Italy"	2005-02-01	"Diesel"	1022.6925	197582
"Italy"	2005-03-01	"Super"	1176.88666666667	230473
"Italy"	2005-03-01	"Diesel"	1064.39	230473
"Italy"	2005-04-01	"Super"	1223.8775	197715
"Italy"	2005-04-01	"Diesel"	1110.42	197715
"Italy"	2005-05-01	"Diesel"	1066.724	151133
"Italy"	2005-05-01	"Super"	1204.782	151133
"Italy"	2005-06-01	"Super"	1215.4375	236488
"Italy"	2005-06-01	"Diesel"	1100.445	236488
"Italy"	2005-07-01	"Diesel"	1132.13	214088
"Italy"	2005-07-01	"Super"	1246.3275	214088
"Italy"	2005-08-01	"Super"	1258.286	98133
"Italy"	2005-08-01	"Diesel"	1142.586	98133
"Italy"	2005-09-01	"Super"	1306.6525	188417
"Italy"	2005-09-01	"Diesel"	1185.5775	188417
"Italy"	2005-10-01	"Super"	1325.6825	186745
"Italy"	2005-10-01	"Diesel"	1215.0125	186745
"Italy"	2005-11-01	"Super"	1238.46	179411
"Italy"	2005-11-01	"Diesel"	1135.6475	179411
"Italy"	2005-12-01	"Diesel"	1117.1	142819
"Italy"	2005-12-01	"Super"	1216.57666666667	142819
"Italy"	2006-01-01	"Diesel"	1156.775	239651
"Italy"	2006-01-01	"Super"	1258.9525	239651
"Italy"	2006-02-01	"Super"	1242.705	211562
"Italy"	2006-02-01	"Diesel"	1147.43	211562
"Italy"	2006-03-01	"Diesel"	1168.1825	252901
"Italy"	2006-03-01	"Super"	1258.8275	252901
"Italy"	2006-04-01	"Super"	1304.88333333333	187508
"Italy"	2006-04-01	"Diesel"	1182.40333333333	187508
"Italy"	2006-05-01	"Super"	1340.944	228643
"Italy"	2006-05-01	"Diesel"	1204.036	228643
"Italy"	2006-06-01	"Diesel"	1197.0875	209265
"Italy"	2006-06-01	"Super"	1336.64	209265
"Italy"	2006-07-01	"Diesel"	1203.988	192084
"Italy"	2006-07-01	"Super"	1376.172	192084
"Italy"	2006-08-01	"Diesel"	1206.7375	97168
"Italy"	2006-08-01	"Super"	1367.52	97168
"Italy"	2006-09-01	"Super"	1261.9325	184405
"Italy"	2006-09-01	"Diesel"	1163.3075	184405
"Italy"	2006-10-01	"Super"	1221.912	189234
"Italy"	2006-10-01	"Diesel"	1119.008	189234
"Italy"	2006-11-01	"Diesel"	1115.145	192725
"Italy"	2006-11-01	"Super"	1219.4075	192725
"Italy"	2006-12-01	"Diesel"	1113.87	140903
"Italy"	2006-12-01	"Super"	1219.22	140903
"Italy"	2007-01-01	"Diesel"	1092.975	250311
"Italy"	2007-01-01	"Super"	1205.845	250311
"Italy"	2007-02-01	"Super"	1205.625	225695
"Italy"	2007-02-01	"Diesel"	1085.23	225695
"Italy"	2007-03-01	"Diesel"	1106.5125	261371
"Italy"	2007-03-01	"Super"	1238.485	261371
"Italy"	2007-04-01	"Super"	1276.4625	207777
"Italy"	2007-04-01	"Diesel"	1124.49	207777
"Italy"	2007-05-01	"Diesel"	1132.38	248195
"Italy"	2007-05-01	"Super"	1322.885	248195
"Italy"	2007-06-01	"Diesel"	1151.7	228925
"Italy"	2007-06-01	"Super"	1346.7825	228925
"Italy"	2007-07-01	"Super"	1353.51	214194
"Italy"	2007-07-01	"Diesel"	1163.524	214194
"Italy"	2007-08-01	"Diesel"	1173.1275	104860
"Italy"	2007-08-01	"Super"	1307.525	104860
"Italy"	2007-09-01	"Diesel"	1181.825	186381
"Italy"	2007-09-01	"Super"	1306.885	186381
"Italy"	2007-10-01	"Diesel"	1206.258	207049
"Italy"	2007-10-01	"Super"	1313.99	207049
"Italy"	2007-11-01	"Super"	1353.0975	196125
"Italy"	2007-11-01	"Diesel"	1260.5475	196125
"Italy"	2007-12-01	"Diesel"	1287.65	162223
"Italy"	2007-12-01	"Super"	1361.36333333333	162223
"Italy"	2008-01-01	"Super"	1364.215	233708
"Italy"	2008-01-01	"Diesel"	1274.6	233708
"Italy"	2008-02-01	"Super"	1364.335	218767
"Italy"	2008-02-01	"Diesel"	1276.3675	218767
"Italy"	2008-03-01	"Diesel"	1328.615	214246
"Italy"	2008-03-01	"Super"	1381.465	214246
"Italy"	2008-04-01	"Super"	1380.2925	203748
"Italy"	2008-04-01	"Diesel"	1353.9875	203748
"Italy"	2008-05-01	"Diesel"	1454.395	206407
"Italy"	2008-05-01	"Super"	1465.235	206407
"Italy"	2008-06-01	"Super"	1514.764	186257
"Italy"	2008-06-01	"Diesel"	1509.914	186257
"Italy"	2008-07-01	"Super"	1518.6025	193017
"Italy"	2008-07-01	"Diesel"	1514.045	193017
"Italy"	2008-08-01	"Diesel"	1431.76	77905
"Italy"	2008-08-01	"Super"	1454.885	77905
"Italy"	2008-09-01	"Super"	1432.642	177467
"Italy"	2008-09-01	"Diesel"	1380.858	177467
"Italy"	2008-10-01	"Super"	1328.68	169032
"Italy"	2008-10-01	"Diesel"	1285.5925	169032
"Italy"	2008-11-01	"Super"	1208.0175	139413
"Italy"	2008-11-01	"Diesel"	1192.1475	139413
"Italy"	2008-12-01	"Diesel"	1111.68666666667	141715
"Italy"	2008-12-01	"Super"	1129.78666666667	141715
"Italy"	2009-01-01	"Super"	1116.0875	158459
"Italy"	2009-01-01	"Diesel"	1051.445	158459
"Italy"	2009-02-01	"Super"	1141.05	166319
"Italy"	2009-02-01	"Diesel"	1055.7325	166319
"Italy"	2009-03-01	"Super"	1166.562	215443
"Italy"	2009-03-01	"Diesel"	1025.172	215443
"Italy"	2009-04-01	"Super"	1189.92	189661
"Italy"	2009-04-01	"Diesel"	1046.43666666667	189661
"Italy"	2009-05-01	"Super"	1227.45	189879
"Italy"	2009-05-01	"Diesel"	1062.2675	189879
"Italy"	2009-06-01	"Super"	1294.354	210972
"Italy"	2009-06-01	"Diesel"	1096.818	210972
"Italy"	2009-07-01	"Super"	1267.4125	206335
"Italy"	2009-07-01	"Diesel"	1084.63	206335
"Italy"	2009-08-01	"Diesel"	1118.126	85124
"Italy"	2009-08-01	"Super"	1295.944	85124
"Italy"	2009-09-01	"Super"	1262.57	190389
"Italy"	2009-09-01	"Diesel"	1088.73	190389
"Italy"	2009-10-01	"Diesel"	1099.6925	196323
"Italy"	2009-10-01	"Super"	1259.6425	196323
"Italy"	2009-11-01	"Diesel"	1124.558	184099
"Italy"	2009-11-01	"Super"	1288.126	184099
"Italy"	2009-12-01	"Diesel"	1113.42666666667	166460
"Italy"	2009-12-01	"Super"	1271.78666666667	166460
"Italy"	2010-01-01	"Diesel"	1148.275	207267
"Italy"	2010-01-01	"Super"	1308.625	207267
"Italy"	2010-02-01	"Diesel"	1142.3225	201638
"Italy"	2010-02-01	"Super"	1312.875	201638
"Italy"	2010-03-01	"Super"	1360.548	259115
"Italy"	2010-03-01	"Diesel"	1190.988	259115
"Italy"	2010-04-01	"Diesel"	1224.51666666667	160919
"Italy"	2010-04-01	"Super"	1391.47	160919
"Italy"	2010-05-01	"Diesel"	1237.52	164704
"Italy"	2010-05-01	"Super"	1386.158	164704
"Italy"	2010-06-01	"Diesel"	1242.2875	171753
"Italy"	2010-06-01	"Super"	1383.9125	171753
"Italy"	2010-07-01	"Super"	1367.755	153886
"Italy"	2010-07-01	"Diesel"	1210.1625	153886
"Italy"	2010-08-01	"Diesel"	1211.162	69262
"Italy"	2010-08-01	"Super"	1361.114	69262
"Italy"	2010-09-01	"Diesel"	1218.7675	155231
"Italy"	2010-09-01	"Super"	1355.435	155231
"Italy"	2010-10-01	"Diesel"	1222.06	140418
"Italy"	2010-10-01	"Super"	1352.2325	140418
"Italy"	2010-11-01	"Super"	1376.8675	146088
"Italy"	2010-11-01	"Diesel"	1249.7825	146088
"Italy"	2010-12-01	"Diesel"	1291.11333333333	131298
"Italy"	2010-12-01	"Super"	1416.37	131298
"Italy"	2011-01-01	"Super"	1456.824	165172
"Italy"	2011-01-01	"Diesel"	1333.216	165172
"Italy"	2011-02-01	"Super"	1478.6625	161303
"Italy"	2011-02-01	"Diesel"	1361.1625	161303
"Italy"	2011-03-01	"Super"	1526.215	188598
"Italy"	2011-03-01	"Diesel"	1423.2775	188598
"Italy"	2011-04-01	"Super"	1542.56	158171
"Italy"	2011-04-01	"Diesel"	1448.52	158171
"Italy"	2011-05-01	"Diesel"	1419.426	171642
"Italy"	2011-05-01	"Super"	1546.992	171642
"Italy"	2011-06-01	"Super"	1525.5225	169936
"Italy"	2011-06-01	"Diesel"	1400.535	169936
"Italy"	2011-07-01	"Super"	1578.2025	138510
"Italy"	2011-07-01	"Diesel"	1451.91	138510
"Italy"	2011-08-01	"Super"	1581.7525	70764
"Italy"	2011-08-01	"Diesel"	1456.55	70764
"Italy"	2011-09-01	"Diesel"	1470.67	147021
"Italy"	2011-09-01	"Super"	1593.825	147021
"Italy"	2011-10-01	"Super"	1591.028	133411
"Italy"	2011-10-01	"Diesel"	1484.744	133411
"Italy"	2011-11-01	"Diesel"	1517.9675	133283
"Italy"	2011-11-01	"Super"	1587.85	133283
"Italy"	2011-12-01	"Diesel"	1612.74	111928
"Italy"	2011-12-01	"Super"	1640.51	111928
"Italy"	2012-01-01	"Diesel"	1679.4275	137744
"Italy"	2012-01-01	"Super"	1708.4425	137744
"Italy"	2012-02-01	"Super"	1745.3875	131269
"Italy"	2012-02-01	"Diesel"	1697.18	131269
"Italy"	2012-03-01	"Super"	1805.5775	138816
"Italy"	2012-03-01	"Diesel"	1726.2975	138816
"Italy"	2012-04-01	"Super"	1851.1725	130320
"Italy"	2012-04-01	"Diesel"	1732.8625	130320
"Italy"	2012-05-01	"Super"	1792.5925	147938
"Italy"	2012-05-01	"Diesel"	1695.245	147938
"Italy"	2012-06-01	"Diesel"	1653.645	129113
"Italy"	2012-06-01	"Super"	1758.0825	129113
"Italy"	2012-07-01	"Diesel"	1653.544	109616
"Italy"	2012-07-01	"Super"	1755.606	109616
"Italy"	2012-08-01	"Diesel"	1725.02	56715
"Italy"	2012-08-01	"Super"	1828.8875	56715
"Italy"	2012-09-01	"Super"	1870.9475	109543
"Italy"	2012-09-01	"Diesel"	1764.575	109543
"Italy"	2012-10-01	"Diesel"	1744.064	117398
"Italy"	2012-10-01	"Super"	1829.508	117398
"Italy"	2012-11-01	"Super"	1753.56	107058
"Italy"	2012-11-01	"Diesel"	1710.1025	107058
"Italy"	2012-12-01	"Super"	1746.07	87480
"Italy"	2012-12-01	"Diesel"	1701.47333333333	87480
"Italy"	2013-01-01	"Diesel"	1693.375	114102
"Italy"	2013-01-01	"Super"	1751.06	114102
"Italy"	2013-02-01	"Super"	1787.3275	108963
"Italy"	2013-02-01	"Diesel"	1701.81	108963
"Italy"	2013-03-01	"Diesel"	1692.6475	132753
"Italy"	2013-03-01	"Super"	1795.54	132753
"Italy"	2013-04-01	"Super"	1739.5325	116838
"Italy"	2013-04-01	"Diesel"	1636.44	116838
"Italy"	2013-05-01	"Diesel"	1614.1875	136850
"Italy"	2013-05-01	"Super"	1718.26	136850
"Italy"	2013-06-01	"Diesel"	1626.345	122815
"Italy"	2013-06-01	"Super"	1733.8125	122815
"Italy"	2013-07-01	"Diesel"	1646.478	108339
"Italy"	2013-07-01	"Super"	1756.11	108339
"Italy"	2013-08-01	"Diesel"	1657.7275	53296
"Italy"	2013-08-01	"Super"	1767.3975	53296
"Italy"	2013-09-01	"Diesel"	1674.418	106940
"Italy"	2013-09-01	"Super"	1766.194	106940
"Italy"	2013-10-01	"Diesel"	1657.9525	111466
"Italy"	2013-10-01	"Super"	1726.525	111466
"Italy"	2013-11-01	"Super"	1704.245	102871
"Italy"	2013-11-01	"Diesel"	1637.2725	102871
"Italy"	2013-12-01	"Super"	1727.49333333333	89415
"Italy"	2013-12-01	"Diesel"	1656.8	89415
"Italy"	2014-01-01	"Diesel"	1646.9425	118464
"Italy"	2014-01-01	"Super"	1721.41	118464
"Italy"	2014-02-01	"Diesel"	1637.6575	118976
"Italy"	2014-02-01	"Super"	1714.42	118976
"Italy"	2014-03-01	"Diesel"	1627.464	140189
"Italy"	2014-03-01	"Super"	1713.356	140189
"Italy"	2014-04-01	"Super"	1728.66333333333	119850
"Italy"	2014-04-01	"Diesel"	1629.71666666667	119850
"Italy"	2014-05-01	"Super"	1737.39	132312
"Italy"	2014-05-01	"Diesel"	1630.1625	132312
"Italy"	2014-06-01	"Super"	1746.732	128272
"Italy"	2014-06-01	"Diesel"	1633.918	128272
"Italy"	2014-07-01	"Super"	1760.5875	114793
"Italy"	2014-07-01	"Diesel"	1632.5975	114793
"Italy"	2014-08-01	"Super"	1749.1375	53505
"Italy"	2014-08-01	"Diesel"	1621.4575	53505
"Italy"	2014-09-01	"Super"	1733.072	111027
"Italy"	2014-09-01	"Diesel"	1613.672	111027
"Italy"	2014-10-01	"Super"	1704.81	122445
"Italy"	2014-10-01	"Diesel"	1589.2975	122445
"Italy"	2014-11-01	"Diesel"	1552.79	108546
"Italy"	2014-11-01	"Super"	1651.45	108546
"Italy"	2014-12-01	"Diesel"	1503.37666666667	92199
"Italy"	2014-12-01	"Super"	1595.07	92199
"Italy"	2015-01-01	"Super"	1465.975	132109
"Italy"	2015-01-01	"Diesel"	1380.3725	132109
"Italy"	2015-02-01	"Diesel"	1403.62	135310
"Italy"	2015-02-01	"Super"	1492.585	135310
"Italy"	2015-03-01	"Diesel"	1460.694	162181
"Italy"	2015-03-01	"Super"	1568.18	162181
"Italy"	2015-04-01	"Diesel"	1453.96	149692
"Italy"	2015-04-01	"Super"	1587.05333333333	149692
"Italy"	2015-05-01	"Super"	1614.42	146267
"Italy"	2015-05-01	"Diesel"	1480.6775	146267
"Italy"	2015-06-01	"Diesel"	1475.548	142199
"Italy"	2015-06-01	"Super"	1623.552	142199
"Italy"	2015-07-01	"Super"	1624.8625	132473
"Italy"	2015-07-01	"Diesel"	1448.655	132473
"Italy"	2015-08-01	"Super"	1555.824	59584
"Italy"	2015-08-01	"Diesel"	1389.528	59584
"Italy"	2015-09-01	"Super"	1491.6525	130818
"Italy"	2015-09-01	"Diesel"	1359.52	130818
"Italy"	2015-10-01	"Diesel"	1347.955	133606
"Italy"	2015-10-01	"Super"	1472.8125	133606
"Italy"	2015-11-01	"Super"	1457.418	134790
"Italy"	2015-11-01	"Diesel"	1340.236	134790
"Italy"	2015-12-01	"Super"	1455.64	110056
"Italy"	2015-12-01	"Diesel"	1322.45	110056
"Italy"	2016-01-01	"Diesel"	1230.33	155851
"Italy"	2016-01-01	"Super"	1414.55	155851
"Italy"	2016-02-01	"Diesel"	1193.618	173097
"Italy"	2016-02-01	"Super"	1375.276	173097
"Italy"	2016-03-01	"Diesel"	1226.74333333333	191409
"Italy"	2016-03-01	"Super"	1389.61666666667	191409
"Italy"	2016-04-01	"Diesel"	1237.405	168132
"Italy"	2016-04-01	"Super"	1422.3825	168132
"Italy"	2016-05-01	"Super"	1456.252	188657
"Italy"	2016-05-01	"Diesel"	1281.342	188657
"Italy"	2016-06-01	"Diesel"	1318.2675	166232
"Italy"	2016-06-01	"Super"	1477.34	166232
"Italy"	2016-07-01	"Diesel"	1305.9425	137223
"Italy"	2016-07-01	"Super"	1455.2825	137223
"Italy"	2016-08-01	"Super"	1435.53	72004
"Italy"	2016-08-01	"Diesel"	1290.316	72004
"Italy"	2016-09-01	"Diesel"	1299.5575	154393
"Italy"	2016-09-01	"Super"	1453.1475	154393
"Italy"	2016-10-01	"Diesel"	1325.4	147435
"Italy"	2016-10-01	"Super"	1478.5	147435
"Italy"	2016-11-01	"Diesel"	1323.6775	146397
"Italy"	2016-11-01	"Super"	1471.8875	146397
"Italy"	2016-12-01	"Super"	1495.60666666667	125062
"Italy"	2016-12-01	"Diesel"	1350.59333333333	125062
"Italy"	2017-01-01	"Super"	1544.306	172033
"Italy"	2017-01-01	"Diesel"	1397.942	172033
"Italy"	2017-02-01	"Diesel"	1400.815	184347
"Italy"	2017-02-01	"Super"	1551.4825	184347
"Italy"	2017-03-01	"Diesel"	1396.6175	226780
"Italy"	2017-03-01	"Super"	1543.8075	226780
"Italy"	2017-04-01	"Diesel"	1395.36666666667	160968
"Italy"	2017-04-01	"Super"	1541.48	160968
"Italy"	2017-05-01	"Diesel"	1385.578	204803
"Italy"	2017-05-01	"Super"	1534.75	204803
"Italy"	2017-06-01	"Diesel"	1356.625	188361
"Italy"	2017-06-01	"Super"	1506.125	188361
"Italy"	2017-07-01	"Diesel"	1337.756	145938
"Italy"	2017-07-01	"Super"	1490.204	145938
"Italy"	2017-08-01	"Diesel"	1353.6225	83634
"Italy"	2017-08-01	"Super"	1498.5875	83634
"Italy"	2017-09-01	"Super"	1519.645	167460
"Italy"	2017-09-01	"Diesel"	1369.025	167460
"Italy"	2017-10-01	"Diesel"	1385.844	158373
"Italy"	2017-10-01	"Super"	1524.682	158373
"Italy"	2017-11-01	"Super"	1542.6175	156700
"Italy"	2017-11-01	"Diesel"	1411.8925	156700
"Italy"	2017-12-01	"Super"	1546.24333333333	121100
"Italy"	2017-12-01	"Diesel"	1416.46333333333	121100
"Latvia"	2005-01-01	"Diesel"	702.286	860
"Latvia"	2005-01-01	"Super"	715.496	860
"Latvia"	2005-02-01	"Diesel"	715.7975	983
"Latvia"	2005-02-01	"Super"	726.935	983
"Latvia"	2005-03-01	"Diesel"	735.936666666667	1097
"Latvia"	2005-03-01	"Super"	743.596666666667	1097
"Latvia"	2005-04-01	"Diesel"	779.37	1339
"Latvia"	2005-04-01	"Super"	783.3225	1339
"Latvia"	2005-05-01	"Super"	783.198	1570
"Latvia"	2005-05-01	"Diesel"	780.898	1570
"Latvia"	2005-06-01	"Super"	793.16	1425
"Latvia"	2005-06-01	"Diesel"	796.0325	1425
"Latvia"	2005-07-01	"Diesel"	831.06	1657
"Latvia"	2005-07-01	"Super"	829.2625	1657
"Latvia"	2005-08-01	"Diesel"	842.218	1406
"Latvia"	2005-08-01	"Super"	850.836	1406
"Latvia"	2005-09-01	"Super"	943.5	1380
"Latvia"	2005-09-01	"Diesel"	876.7	1380
"Latvia"	2005-10-01	"Super"	903.295	1470
"Latvia"	2005-10-01	"Diesel"	886.96	1470
"Latvia"	2005-11-01	"Diesel"	853.045	1666
"Latvia"	2005-11-01	"Super"	836.1725	1666
"Latvia"	2005-12-01	"Diesel"	834.85	1749
"Latvia"	2005-12-01	"Super"	829.586666666667	1749
"Latvia"	2006-01-01	"Super"	858.835	1351
"Latvia"	2006-01-01	"Diesel"	858.12	1351
"Latvia"	2006-02-01	"Super"	837.525	1365
"Latvia"	2006-02-01	"Diesel"	846.14	1365
"Latvia"	2006-03-01	"Diesel"	836.865	1850
"Latvia"	2006-03-01	"Super"	821.42	1850
"Latvia"	2006-04-01	"Diesel"	855.763333333333	2037
"Latvia"	2006-04-01	"Super"	862.47	2037
"Latvia"	2006-05-01	"Diesel"	929.858	2416
"Latvia"	2006-05-01	"Super"	949.686	2416
"Latvia"	2006-06-01	"Diesel"	923.065	2309
"Latvia"	2006-06-01	"Super"	956.47	2309
"Latvia"	2006-07-01	"Super"	953.708	2011
"Latvia"	2006-07-01	"Diesel"	911.758	2011
"Latvia"	2006-08-01	"Super"	960.9175	2192
"Latvia"	2006-08-01	"Diesel"	892.665	2192
"Latvia"	2006-09-01	"Super"	888.555	2131
"Latvia"	2006-09-01	"Diesel"	869.515	2131
"Latvia"	2006-10-01	"Super"	815.448	2374
"Latvia"	2006-10-01	"Diesel"	842.172	2374
"Latvia"	2006-11-01	"Super"	789.485	2725
"Latvia"	2006-11-01	"Diesel"	834.32	2725
"Latvia"	2006-12-01	"Diesel"	837.04	2821
"Latvia"	2006-12-01	"Super"	795.95	2821
"Latvia"	2007-01-01	"Super"	831.62	2601
"Latvia"	2007-01-01	"Diesel"	851.335	2601
"Latvia"	2007-02-01	"Super"	811.4675	2511
"Latvia"	2007-02-01	"Diesel"	842.1475	2511
"Latvia"	2007-03-01	"Super"	848.5	2783
"Latvia"	2007-03-01	"Diesel"	848.875	2783
"Latvia"	2007-04-01	"Super"	899.8925	2838
"Latvia"	2007-04-01	"Diesel"	864.98	2838
"Latvia"	2007-05-01	"Diesel"	883.21	3361
"Latvia"	2007-05-01	"Super"	949.63	3361
"Latvia"	2007-06-01	"Diesel"	882.5225	3226
"Latvia"	2007-06-01	"Super"	956.485	3226
"Latvia"	2007-07-01	"Diesel"	889.168	2856
"Latvia"	2007-07-01	"Super"	956.876	2856
"Latvia"	2007-08-01	"Super"	934.925	2699
"Latvia"	2007-08-01	"Diesel"	892.7	2699
"Latvia"	2007-09-01	"Super"	910.845	2298
"Latvia"	2007-09-01	"Diesel"	897.615	2298
"Latvia"	2007-10-01	"Diesel"	926.16	2687
"Latvia"	2007-10-01	"Super"	920.744	2687
"Latvia"	2007-11-01	"Super"	964.625	2621
"Latvia"	2007-11-01	"Diesel"	1007.45	2621
"Latvia"	2007-12-01	"Super"	974.12	2290
"Latvia"	2007-12-01	"Diesel"	1026.61	2290
"Latvia"	2008-01-01	"Super"	1022.905	2227
"Latvia"	2008-01-01	"Diesel"	1039.0175	2227
"Latvia"	2008-02-01	"Super"	1007.825	1870
"Latvia"	2008-02-01	"Diesel"	1031.855	1870
"Latvia"	2008-03-01	"Diesel"	1095.7225	1893
"Latvia"	2008-03-01	"Super"	1038.9025	1893
"Latvia"	2008-04-01	"Diesel"	1114.3275	2250
"Latvia"	2008-04-01	"Super"	1040.6575	2250
"Latvia"	2008-05-01	"Super"	1066.655	1851
"Latvia"	2008-05-01	"Diesel"	1168.505	1851
"Latvia"	2008-06-01	"Super"	1109.326	1756
"Latvia"	2008-06-01	"Diesel"	1220.934	1756
"Latvia"	2008-07-01	"Diesel"	1243.6075	1850
"Latvia"	2008-07-01	"Super"	1129.855	1850
"Latvia"	2008-08-01	"Super"	1092.03	1555
"Latvia"	2008-08-01	"Diesel"	1170.31	1555
"Latvia"	2008-09-01	"Diesel"	1113.728	1294
"Latvia"	2008-09-01	"Super"	1080.7	1294
"Latvia"	2008-10-01	"Diesel"	1062.7025	1202
"Latvia"	2008-10-01	"Super"	1008.0675	1202
"Latvia"	2008-11-01	"Diesel"	973.8825	1063
"Latvia"	2008-11-01	"Super"	881.8875	1063
"Latvia"	2008-12-01	"Super"	816.843333333333	1020
"Latvia"	2008-12-01	"Diesel"	918.363333333333	1020
"Latvia"	2009-01-01	"Diesel"	838.225	496
"Latvia"	2009-01-01	"Super"	766.78	496
"Latvia"	2009-02-01	"Super"	845.3225	453
"Latvia"	2009-02-01	"Diesel"	901.8075	453
"Latvia"	2009-03-01	"Diesel"	882.132	568
"Latvia"	2009-03-01	"Super"	901.724	568
"Latvia"	2009-04-01	"Diesel"	876.533333333333	554
"Latvia"	2009-04-01	"Super"	923.533333333333	554
"Latvia"	2009-05-01	"Diesel"	885.4225	447
"Latvia"	2009-05-01	"Super"	950.645	447
"Latvia"	2009-06-01	"Diesel"	930.6	592
"Latvia"	2009-06-01	"Super"	1024.48	592
"Latvia"	2009-07-01	"Super"	1025.175	454
"Latvia"	2009-07-01	"Diesel"	928.7225	454
"Latvia"	2009-08-01	"Diesel"	943.962	387
"Latvia"	2009-08-01	"Super"	1023.818	387
"Latvia"	2009-09-01	"Diesel"	948.85	387
"Latvia"	2009-09-01	"Super"	1016.015	387
"Latvia"	2009-10-01	"Diesel"	927.7225	330
"Latvia"	2009-10-01	"Super"	977.1025	330
"Latvia"	2009-11-01	"Diesel"	977.708	360
"Latvia"	2009-11-01	"Super"	1015.802	360
"Latvia"	2009-12-01	"Super"	997.123333333333	339
"Latvia"	2009-12-01	"Diesel"	949.973333333333	339
"Latvia"	2010-01-01	"Super"	1033.725	269
"Latvia"	2010-01-01	"Diesel"	996.6875	269
"Latvia"	2010-02-01	"Diesel"	1008.0025	329
"Latvia"	2010-02-01	"Super"	1046.8025	329
"Latvia"	2010-03-01	"Diesel"	1025.08	466
"Latvia"	2010-03-01	"Super"	1062.644	466
"Latvia"	2010-04-01	"Diesel"	1086.13333333333	458
"Latvia"	2010-04-01	"Super"	1114.40666666667	458
"Latvia"	2010-05-01	"Diesel"	1079.054	481
"Latvia"	2010-05-01	"Super"	1110.428	481
"Latvia"	2010-06-01	"Diesel"	1072.715	631
"Latvia"	2010-06-01	"Super"	1097.775	631
"Latvia"	2010-07-01	"Super"	1100.2975	614
"Latvia"	2010-07-01	"Diesel"	1074.9075	614
"Latvia"	2010-08-01	"Super"	1087.748	555
"Latvia"	2010-08-01	"Diesel"	1064.886	555
"Latvia"	2010-09-01	"Super"	1082.91	531
"Latvia"	2010-09-01	"Diesel"	1067.4	531
"Latvia"	2010-10-01	"Diesel"	1082.1675	577
"Latvia"	2010-10-01	"Super"	1084.635	577
"Latvia"	2010-11-01	"Diesel"	1103.12	650
"Latvia"	2010-11-01	"Super"	1098.5425	650
"Latvia"	2010-12-01	"Diesel"	1134.96333333333	804
"Latvia"	2010-12-01	"Super"	1134.96333333333	804
"Latvia"	2011-01-01	"Super"	1209.724	732
"Latvia"	2011-01-01	"Diesel"	1202.62	732
"Latvia"	2011-02-01	"Super"	1215.5975	765
"Latvia"	2011-02-01	"Diesel"	1230.5025	765
"Latvia"	2011-03-01	"Diesel"	1276.395	873
"Latvia"	2011-03-01	"Super"	1262.275	873
"Latvia"	2011-04-01	"Super"	1292.13	845
"Latvia"	2011-04-01	"Diesel"	1286.49	845
"Latvia"	2011-05-01	"Super"	1292.226	955
"Latvia"	2011-05-01	"Diesel"	1260.366	955
